id_key,date_reference,score_value,score_predict
70087117386688,20211001,860,4.46
86905086321462,20200814,223,6.67
14779586834520,20221007,326,3.89
59483479040739,20210311,186,4.31
88957695498603,20250523,291,2.42
84400104762606,20250515,235,6.19
19032258495037,20231028,542,3.15
38940255311542,20210128,939,1.3
64933206212393,20240601,528,1.01
32502027170486,20230614,584,4.0
27070281582131,20200507,975,1.67
64499530564605,20200830,357,9.72
73846705943201,20250816,401,9.57
99592673347988,20210212,865,9.02
61449778493467,20251017,696,5.54
14251628926764,20200906,45,8.5
19145754264757,20220103,371,5.13
42897254301272,20200911,972,0.72
72004282866081,20240211,196,7.11
52540225584530,20231024,789,4.32
91938486634152,20250513,462,0.79
26160370528942,20220729,171,2.18
55146829624532,20240115,626,9.13
77331781349939,20211030,72,0.5
70858883227316,20201024,466,1.48
20511858979802,20230701,204,1.12
66947019089731,20230103,622,7.76
32434100140864,20220709,717,1.57
37353766077910,20210801,5,5.73
76345057299693,20210402,56,4.8
51109712992060,20200312,827,7.49
99791077996957,20250716,205,9.44
10029707162929,20240903,36,1.39
19486013118705,20220117,105,7.85
50683775643251,20220314,946,9.08
88601196195027,20220925,641,7.56
46632819330472,20210329,676,9.05
31549698632948,20220725,226,5.63
21104592951674,20200307,547,9.0
85705306064952,20210326,413,1.29
63475688334170,20241113,920,0.24
77474632550169,20231016,851,2.9
32750641634013,20220731,890,6.74
47232525813825,20200609,907,0.88
11514119466874,20240209,286,3.08
60660276418628,20240715,480,8.13
78913068480868,20200519,688,1.62
82656628461259,20210404,116,9.87
41594289879556,20220723,348,5.16
88532583103411,20220227,911,2.52
16307905062073,20241030,389,2.01
32167229949684,20240627,428,2.69
12822827601358,20220430,985,4.18
87869319302115,20210129,128,3.22
12007658131697,20240930,317,9.83
96842819090141,20210706,202,4.94
96692841737982,20240704,312,4.46
85814023797311,20241115,88,8.74
30557739436583,20220310,634,8.75
68479138396019,20240620,365,8.14
60340110596968,20210118,406,6.02
92749081618353,20240524,966,5.51
20043563212641,20200908,74,7.12
32161314911811,20210804,631,2.96
67292149895904,20220718,171,2.73
12790715066949,20250305,124,3.04
64424054805467,20240702,717,7.82
52923497817736,20201227,815,9.33
48105169187118,20210120,375,8.5
27196269352527,20220111,359,1.63
61034437197306,20230221,784,3.54
25156162951037,20201206,853,5.08
27253313552033,20200221,23,8.77
65922140584175,20231223,841,6.06
66954885942815,20230910,736,1.19
51343440010271,20200725,40,5.0
59985786252507,20250413,789,9.42
24793871311228,20220401,197,5.71
31739397385580,20201204,926,9.68
94488283485271,20231006,677,1.34
31025591781281,20220503,359,5.58
74653938770838,20251018,932,0.88
33929586016164,20240702,607,8.54
99167674985064,20211025,31,4.92
37281987142558,20210319,823,1.59
33683801469631,20240419,81,0.15
13549039957584,20240228,597,4.79
53708180109631,20240624,819,1.57
16590529134050,20210731,717,7.04
43607495482471,20200104,52,0.34
93099298286708,20210219,360,3.15
93253097512381,20200626,728,4.08
31075467494024,20241231,522,8.44
83152956964441,20250306,845,1.89
30745083516995,20211108,893,2.34
40759267300436,20251002,735,9.12
63226457776423,20240911,944,6.41
91113791233703,20230113,819,7.17
33051220677224,20230614,38,5.7
84734024440456,20230110,843,9.36
93108357440006,20211208,582,6.06
15216789761274,20220803,870,1.99
64187599713695,20210305,268,0.96
49019707928249,20200317,669,3.47
98859390226045,20201210,374,4.85
99484971093185,20211029,992,4.25
69118382082260,20221107,355,3.79
85623418312338,20210805,287,2.57
69337363284414,20250124,310,8.09
99836032607532,20230901,819,9.32
51040559078508,20230528,728,8.64
18112364229938,20220320,183,3.62
47106294742764,20200702,469,4.36
22414414230494,20250209,540,1.58
95836552841883,20240327,899,6.79
31795412756972,20221106,369,3.01
30998286150239,20250925,825,0.13
27235963293791,20201117,990,8.07
39398793671241,20210619,771,9.88
57447236139903,20250204,91,8.75
80275927042192,20211027,181,8.07
14340533626563,20201019,682,0.5
76855565584443,20200225,983,4.63
36937776711899,20210919,168,1.06
99666313896923,20241111,489,5.62
37187823672167,20200217,542,7.75
74032013796724,20210213,183,6.89
87410407093334,20250913,363,4.51
84519369312440,20230123,805,3.84
69235417206275,20230409,943,6.07
63292537826607,20200824,462,2.03
15622300578437,20240216,539,1.3
76229181885943,20250116,313,6.91
98197797024896,20230813,563,1.17
66642033989996,20210409,99,6.75
21370501938596,20211226,757,3.6
10494194917700,20230829,907,5.31
95870436390304,20240606,760,1.66
89409916953898,20250102,329,4.05
90416936273942,20230404,119,9.47
34911053711747,20201114,220,9.63
68124669714238,20231207,858,2.52
69742976030581,20220617,857,6.69
96019055332472,20240605,454,6.15
31847528887163,20250225,875,2.33
34546886548003,20231215,914,0.56
14257408035854,20231220,367,9.66
94906319421259,20200328,269,9.48
22791912493829,20220914,717,0.4
52991997123605,20240810,581,0.96
74520360810920,20250922,587,2.56
42881026343186,20220202,233,1.37
64923101636874,20230721,557,8.3
40336953327920,20220703,72,4.14
77306110784863,20210223,515,5.47
35509358365416,20230707,437,2.48
74936026706703,20231027,231,5.89
11884130987162,20200424,357,4.23
72119954930133,20200107,687,5.97
77152616298469,20200906,681,8.55
42425847855993,20250809,795,8.68
14902894433681,20220913,217,6.95
98224270647172,20220909,432,2.79
46062940499599,20200202,71,7.09
26387078779361,20250118,925,1.92
35938203770645,20250105,771,2.42
95020919432307,20251126,170,9.83
26305186485611,20210112,378,9.18
41731300134223,20241022,380,1.14
71256865222055,20240105,444,3.23
11803453829882,20200221,976,9.54
63471223342072,20230407,709,2.44
76466431245447,20240220,204,4.45
15143456565806,20200810,35,6.04
82956399531703,20230210,79,7.93
42145580101030,20211121,616,7.65
41749353993784,20230415,104,1.9
28946381706857,20241203,900,6.62
22342400566116,20230212,159,4.5
13040766136540,20230521,314,0.18
51359506664052,20251026,557,3.53
47375992497830,20201119,626,5.9
53420346452640,20210421,115,7.31
66071957894034,20240118,155,9.14
43590095791848,20230702,975,6.07
20413826850806,20240828,343,0.33
66424156684807,20210722,6,6.21
22068495074577,20241105,640,5.28
58990449679772,20230814,976,0.99
54421019751352,20230623,682,0.06
71754515159611,20220613,779,6.49
83454516560323,20250113,292,5.52
44766703578463,20220209,430,6.88
84597597231902,20230219,494,8.18
23325096189784,20240628,395,8.6
82262668589865,20250317,759,9.98
53695732354404,20250331,19,4.09
61808611674257,20201231,126,1.9
40114499073026,20210923,462,4.85
36910159960405,20250125,143,4.48
84720563299145,20230409,238,3.35
57237402850032,20250711,951,9.68
40282476012605,20220908,66,5.91
43249173051937,20230313,443,5.76
81993454548861,20221109,81,3.96
99741278446380,20240110,84,0.72
51059652813753,20200203,50,0.69
17592821875917,20211223,649,3.65
24772127878767,20250613,298,4.85
95521696186776,20251103,115,8.37
94495151506498,20240205,985,6.63
42802519061369,20201106,327,4.03
41782974330303,20240314,291,2.58
44699596947729,20210121,670,3.9
15102954580599,20200123,714,5.72
36484788156624,20221218,776,3.63
16068019020924,20240413,64,8.71
32533230674065,20240310,124,5.2
50595227403941,20211029,837,8.01
36867203887161,20241028,648,7.48
58991737617377,20240719,525,6.22
50651048741077,20230617,424,1.12
45975193375452,20200407,370,4.03
89716335607909,20230612,390,5.92
84812362018679,20210414,697,2.48
91102970871756,20230316,356,6.37
12892245842070,20200116,636,5.58
31451243005015,20210814,670,9.75
99636879861488,20211122,752,1.71
80533757788795,20230714,425,7.41
36543019628008,20250310,710,2.43
12320911782027,20250803,701,9.76
12461960594184,20220405,951,1.99
67248464677443,20220928,223,8.98
96704612581515,20240623,710,1.52
98613098985872,20200324,97,9.75
97986779916034,20210307,441,6.82
43441435896529,20210101,513,6.43
46792944425540,20220819,394,2.61
60035047474699,20230123,520,9.56
37528937017657,20230104,445,3.14
72908752802082,20200102,919,7.42
75951896072616,20211205,431,6.01
44057483454372,20200504,202,8.76
63626491430469,20200409,212,0.79
53662747104593,20210108,779,1.89
37703062123084,20240203,914,0.46
11772256605446,20250614,166,8.12
70001717399260,20211019,716,7.09
25756826910599,20230225,888,2.27
62784021728922,20230621,298,1.67
56187810946021,20250722,374,3.31
59999567930734,20250830,511,5.05
24631530309176,20221001,507,9.61
23296918595849,20220407,673,9.87
30999755193062,20240218,458,7.12
23291709184919,20221004,525,7.38
42208748001417,20230930,128,0.36
53585862264690,20200908,768,7.72
45201930450368,20250923,755,2.32
12191868543333,20221015,803,2.17
18497084494347,20200115,928,3.61
87268837702123,20230627,471,3.75
15162903897585,20230414,840,2.36
82651933557237,20200905,320,4.46
21517197968114,20230405,445,7.32
94744368138862,20250511,747,8.36
38125738987090,20211213,130,4.71
71593982210794,20230604,927,2.88
41488031040621,20250519,906,1.75
31706972741983,20200410,557,6.74
89315324153532,20200701,986,5.04
44596369193176,20241011,920,4.13
65113396172654,20200220,616,2.9
33907406703414,20200811,963,4.26
40853723289882,20250812,740,2.03
78436680934233,20250416,58,0.87
81056462593102,20231004,819,0.29
79294875079677,20200405,105,0.83
11698821481806,20231016,271,3.17
53195041222617,20211227,777,3.26
80248262124221,20220113,116,2.8
73505193780148,20200305,866,0.96
15323457844218,20200815,52,4.44
51802169531806,20230329,946,5.35
83517807085522,20230322,7,5.79
25298539784382,20221028,671,5.77
74485489327737,20210617,162,7.72
33181493027423,20240817,824,8.48
78444965847844,20230124,469,8.8
56658929071843,20200219,403,5.89
23761045013974,20251215,288,7.23
84378506330528,20200713,879,3.63
14776976363247,20221110,81,1.14
18926082540799,20200615,64,0.6
90715069320791,20240818,333,2.99
63180430023039,20210713,575,3.45
85974321345547,20221129,441,9.02
30555584519160,20231111,794,1.4
68026214595479,20250811,321,2.29
15414294773682,20240411,722,8.69
14968283852769,20211110,599,9.75
74307102421959,20250312,699,5.39
19509247774585,20231216,713,3.2
83819038464125,20250812,895,2.03
32733863062640,20230722,517,9.21
23325939097221,20220924,171,4.89
72506320058093,20250714,519,6.65
17230845264861,20200615,144,4.85
40601890278669,20240813,316,8.1
16124079720404,20230808,978,3.64
97483596010078,20241114,806,4.46
46509011537000,20210922,786,4.64
99694679869684,20251231,17,5.65
77265891427488,20240923,311,5.52
78110814960949,20250221,797,6.61
50181421100448,20240301,922,9.59
51239514473497,20240730,709,2.61
43803811276615,20220113,35,2.48
80397445653234,20211226,185,8.06
66850181960809,20210214,222,4.52
95302985261320,20241127,374,3.15
53991497331791,20201229,799,4.15
86879823545482,20240228,716,3.71
77399676909105,20251226,256,8.79
26746499204283,20230105,377,6.05
39378072266048,20200406,716,1.13
53257945169242,20220508,756,8.41
98971067356321,20211013,540,8.62
46590164722566,20210627,251,9.56
10132922939980,20231022,606,8.21
61249747740635,20211113,953,2.51
10895832348870,20230724,180,9.32
95344904730725,20240329,880,0.77
37326863972029,20240618,354,6.35
61762647904653,20200711,765,8.92
91729392286673,20210625,889,4.76
50216960764761,20200427,514,2.31
65690123428099,20250105,434,5.27
78376846140227,20241127,722,7.99
47317892468383,20240402,178,1.44
29712836589571,20200526,709,7.98
70870882792909,20210806,268,2.27
75156163420080,20201105,634,3.95
71581783975147,20220909,551,7.13
93582070513300,20231209,56,3.56
16054539251417,20250401,439,6.8
16970394747755,20220815,425,7.27
30565597637250,20230504,494,3.85
45008802840484,20210817,333,3.2
80996755979954,20250702,121,9.43
31709346275408,20250107,147,5.51
68965931228599,20220524,422,1.88
54379449801659,20200421,503,8.59
38933387102489,20220101,798,4.66
30870017801862,20210110,366,6.62
14297286690016,20200805,419,7.51
90326496951612,20210227,732,0.16
66570377130946,20200710,765,4.77
30160272604469,20201219,201,3.93
75566149211958,20240101,303,9.38
88914112918118,20230810,42,9.55
44543180412349,20210116,451,8.65
42492110693069,20241031,85,9.44
64325009418595,20210811,228,1.6
52454775657656,20240526,436,7.25
84321026764811,20250429,839,4.28
73714197655350,20210426,681,6.02
44983659003788,20210203,343,1.81
53957474377153,20210320,728,9.71
63687967976837,20210805,197,0.78
72377346169470,20241215,983,3.36
96577780449946,20231227,515,7.3
37049549941278,20230627,291,0.55
11299125840507,20230813,294,5.28
94155320308112,20210624,423,5.89
27320365135959,20221015,445,2.27
76031543991086,20230622,516,0.29
21017774419897,20210105,776,5.1
37962063440978,20240818,740,5.56
62824941017471,20211031,714,3.98
95886765810012,20211212,737,5.5
10180405769649,20251019,382,7.08
64172865378572,20250614,703,5.05
88374679231356,20210520,219,6.36
36263117951228,20241201,318,7.66
50158603151171,20221226,721,1.07
80459573172805,20251113,26,8.17
19392789366983,20230731,330,9.76
10386065743890,20231129,285,5.66
15707684859316,20220902,298,8.66
90456349322098,20211210,241,1.78
53735425009440,20230717,93,3.67
81476461315196,20230815,668,4.58
99773187346293,20231029,824,5.06
78815511379895,20230713,248,4.38
19743451030761,20210911,250,3.29
52360331526163,20200725,337,3.87
68468392157406,20241215,498,4.45
74448698627664,20240825,148,9.5
38916861755742,20210119,565,0.04
61915281611643,20240701,236,3.14
95607712576014,20251117,951,3.43
84339060343759,20220818,479,5.75
71473258801747,20220422,454,4.96
21612050227472,20221115,210,5.18
26498173168230,20221013,817,0.49
91386257757759,20201202,463,7.65
21430179629585,20250303,716,0.71
77087074638651,20221011,673,3.66
81419200287173,20200710,290,9.61
96249654573231,20250214,271,2.6
59167816090693,20200422,470,9.56
60181520837319,20240920,567,4.53
30577682671849,20210816,569,5.08
62883557287286,20200801,660,6.88
46504577731225,20220115,923,5.33
19792684623308,20240128,656,9.0
91309783355126,20200909,236,4.11
31447234172791,20241114,617,8.05
85936276979503,20201018,5,2.18
28763272234001,20211110,400,1.84
12564374183954,20250507,300,4.0
49763572186378,20250212,488,7.28
39698877259061,20200203,312,7.65
19384290272318,20220302,895,0.35
89560292638153,20240826,520,1.0
89793480316934,20210419,999,9.39
64220903958525,20231017,879,9.95
92464551473745,20250323,876,5.25
66631068297945,20250410,419,8.65
73604522497248,20231224,900,8.71
72962436541405,20250502,470,8.1
28689644955668,20221130,91,1.32
50301461209688,20230813,982,7.18
67481910401063,20220830,456,5.17
92070235149074,20211005,807,5.11
71472243180370,20211011,521,5.41
31613457869858,20220407,745,6.45
71961187220287,20210125,613,3.07
36090053728985,20200523,40,1.94
83380620610575,20200725,279,7.73
79613954466691,20230307,515,1.71
62474631618399,20210428,686,6.1
53045004871967,20201006,135,1.42
55267931115088,20250921,417,1.74
68898127300574,20250226,560,2.11
47293645347515,20230510,672,9.74
76376928898014,20251013,877,7.96
61229398696232,20250129,848,6.68
87891958919380,20251203,181,7.19
48034178741362,20231101,417,0.05
30255510961077,20250508,162,5.76
57166647850301,20230609,690,6.64
73084868951573,20251012,992,2.84
91360079944944,20251204,649,3.07
75542897347295,20220818,189,6.94
60626879453257,20201026,79,4.3
67445110144889,20250529,979,4.71
84787956261682,20220422,139,7.02
92781131579078,20240908,1,0.22
83739299396578,20211212,621,7.17
96093637406761,20201003,676,3.45
59150501164112,20220213,106,0.51
49853112799686,20250510,201,3.88
59928775930426,20230226,583,2.25
56400756418504,20220124,258,8.99
67387203377249,20250523,473,7.26
98432514249537,20200722,154,0.31
49320615646584,20250307,9,5.08
20724873749024,20221126,782,8.22
99535298351801,20210710,849,5.37
61226199144402,20210825,163,7.14
94245879316596,20200608,692,3.71
59604672038022,20220521,17,8.94
64841800205313,20200316,166,8.02
62195037172977,20230330,108,2.63
65050187784719,20230615,597,7.37
94881146698939,20230724,982,3.03
79672383869304,20240618,101,6.36
46207363121183,20231102,745,2.23
52452357609233,20221214,267,9.38
72933914815236,20241226,912,9.01
15243467190424,20250131,600,7.95
70220270471611,20241209,732,8.23
88609178797239,20241031,512,7.26
43930952535041,20221006,544,8.22
64445686450404,20230624,907,4.28
28976067471459,20250421,671,2.56
11576555226582,20231229,297,6.73
36141915105994,20220217,593,9.16
22796234957740,20241024,141,7.91
15731786157189,20220517,312,5.77
61589393509534,20230402,287,9.03
32004046571259,20230728,132,1.61
90708486203539,20220616,574,8.66
20500208098939,20220327,516,1.37
42175924523624,20230329,86,4.47
12222222321726,20231225,678,2.8
69072217126344,20210907,589,7.88
35472017872395,20210515,38,5.22
75047400739442,20240531,113,7.87
61859463447351,20230924,791,2.79
30401041496516,20230611,694,5.66
75707644412242,20200510,4,9.45
24765521774532,20250716,203,0.21
85843287598524,20230824,981,6.55
18968204927025,20210910,714,6.41
49035114390199,20231004,584,6.21
26274927730643,20250305,398,1.29
49124027014101,20250704,24,8.57
88234641828192,20241022,671,0.48
17826722495820,20230427,63,5.7
50671709205034,20210215,589,3.63
63225472099510,20200409,551,2.72
66553785304916,20230707,348,2.63
17058293574017,20231016,14,2.61
48890706005017,20211029,512,7.47
47933572379255,20250705,420,2.5
89674212767817,20240404,426,4.53
81163607153570,20250913,195,8.63
79116343844450,20220420,959,6.49
98224648974529,20220303,942,8.02
63379792357378,20201204,366,6.22
82825519228885,20231203,9,1.46
69538348311213,20250602,212,9.81
74504841810598,20200910,186,2.18
36767833651100,20231008,913,8.58
97411465060416,20250103,324,1.23
87892606634086,20250728,214,4.2
14841169416224,20220215,617,2.63
20614446603449,20230919,843,7.6
94114071742238,20250311,645,5.13
97184418813750,20250525,540,0.42
25744635357118,20220812,301,0.79
87968862897337,20200228,430,3.55
29407340747295,20230626,850,4.84
18970333294984,20251028,126,7.03
60664474433760,20210225,138,8.42
76021125243928,20200924,173,1.7
94389311614376,20240729,924,2.57
16954187001463,20230704,60,2.27
61579294905909,20210418,212,6.73
93160436345045,20220612,909,2.37
10648840305581,20230505,271,5.77
49274859750379,20210910,668,1.39
59284710569294,20230720,543,6.68
79753885816688,20211230,385,1.76
32667022146036,20251120,483,0.3
96773755475457,20211204,302,1.89
76433664416733,20220921,731,8.61
65068881773737,20210529,64,8.3
88708491869164,20230614,216,3.6
17307977304629,20201012,61,5.96
10157057098347,20210316,185,8.55
77841681714374,20200922,97,7.47
28036672669864,20250717,884,3.94
64986418181983,20201125,193,6.22
81238542434225,20210814,213,8.34
90650798084160,20250411,990,8.42
11633216974860,20201014,691,4.16
25456680453998,20221119,930,1.74
83792729167667,20210119,83,2.55
88273556626965,20250916,71,4.81
25823390976335,20200103,862,2.32
45061477721872,20210131,636,7.61
71601641735693,20231224,403,7.35
56780731794079,20220222,439,5.12
55189769283324,20250910,748,1.94
87777206788251,20211129,211,4.36
54147836764972,20250326,309,7.28
58743649143091,20210417,68,3.83
79847682503225,20210722,916,0.05
60576811562666,20221229,500,6.88
80601960074019,20250208,607,5.03
81394490661782,20220422,986,1.09
66818031634670,20240313,291,8.57
42474995605266,20241108,425,6.73
87098723962225,20230520,46,2.6
35784257427933,20211126,217,2.19
33246581305731,20250502,377,0.58
81738548291767,20230101,21,7.57
51416037038690,20210729,384,2.84
32085466113281,20221207,177,7.79
83776718550657,20220812,467,6.39
42970525460705,20240429,454,5.25
22062292750940,20220710,603,7.3
19045813987516,20230821,34,8.01
95185079607977,20240825,478,9.76
68382098399018,20241026,715,3.01
24126868386438,20231129,878,9.48
54532146327621,20240602,389,9.34
28374818632658,20200724,891,2.06
25717622324002,20220629,609,4.62
91608033872274,20240904,442,3.44
89869832747772,20240623,354,3.98
44243060577460,20220308,687,2.28
62150666699440,20220405,55,9.63
28314547532186,20250929,538,0.06
98547269487932,20240218,142,3.8
47310704896744,20201226,213,7.15
50167691878324,20250531,316,3.22
65115838064459,20220123,156,5.19
59343198327243,20230121,966,7.68
25157833409528,20200916,65,6.92
45784237630490,20200717,394,7.78
81215412187928,20240324,609,8.74
59955149120922,20211012,268,2.43
24502729074952,20200101,830,7.17
49753361860067,20240214,683,7.35
59652071855615,20240407,649,9.39
71527839403116,20200714,120,2.04
99336536576551,20200108,87,5.2
49529262317141,20211113,577,3.48
30405082130217,20200817,967,3.84
55362083278520,20221130,706,5.8
81341351000777,20250921,558,4.93
77816786007148,20250427,134,4.77
35642257594275,20230220,141,1.22
72103129581086,20211005,63,7.42
79252562436985,20210509,471,5.13
52440862418372,20230512,100,9.02
50188673196468,20250928,728,3.31
11307889186972,20250531,450,8.39
31943566534723,20240224,375,4.97
38700512396691,20230713,484,6.18
89847597112561,20200309,951,0.91
79968637361098,20220919,97,0.84
88000065335074,20250310,858,1.99
13409820273769,20210903,765,9.59
50763894173002,20230619,150,8.93
69312530447081,20211207,589,4.6
93577271795393,20250830,729,8.35
88233179326178,20221130,991,3.44
70155211016838,20221107,647,2.88
94841064411343,20240327,596,6.42
97171550711180,20220324,434,9.68
64446796332435,20220119,262,3.4
21494144307852,20200409,673,1.01
35332985640508,20250730,80,3.64
71093215647258,20231029,490,9.48
26591713714414,20200318,340,4.16
97632341783383,20230828,972,7.56
57663998140678,20250619,359,2.02
37014222302227,20210113,445,8.22
62325659483935,20251004,277,7.93
15982410787612,20210929,219,5.35
41181777528833,20250127,677,8.98
65021231184473,20250206,616,8.31
15915643872268,20220820,140,6.94
77486147293177,20240222,269,6.02
89296856440535,20211226,91,9.26
43005272170980,20250603,962,1.23
92671669830673,20230907,979,9.14
98507345530336,20201130,882,0.52
99964974639079,20210309,886,0.91
22428704432148,20230924,310,8.71
18777095258234,20250920,518,8.74
39437728911129,20201017,701,1.08
88865493842062,20220325,139,1.11
64406231550945,20200521,848,3.35
69582357117289,20251002,296,9.34
23880862368846,20250526,312,8.16
83604660949012,20201229,636,0.72
70426715888558,20240429,453,5.89
60996393666192,20221103,657,0.69
16552599081856,20240725,117,4.29
21948650829038,20251230,882,9.61
22913048346458,20241005,745,2.31
18393897919156,20231101,30,9.39
85694546206507,20210620,989,7.34
74585099702291,20220630,85,8.15
68016847207199,20201130,170,5.5
87702971472298,20211213,192,7.38
46137906397900,20210301,774,4.14
47795284377185,20231123,439,8.7
87068064790385,20240526,25,0.78
39299819932489,20231027,667,4.73
46435618115565,20221011,443,9.11
15156103026550,20230610,343,1.11
73645526462083,20240521,756,6.98
30109132550642,20200416,171,1.25
29283415832399,20211221,989,6.18
57181179083324,20230805,583,2.05
47419692611131,20210703,961,8.92
97810616654187,20230827,668,0.8
78385178262203,20210127,681,6.93
46992627084250,20240404,308,7.68
75498076494332,20230428,394,4.65
76387673020255,20220421,734,8.56
37040373577765,20221206,949,0.41
50645233245354,20200901,272,7.45
19558803134195,20200205,54,2.58
24612908948780,20200121,858,5.64
89978645323440,20250430,335,7.98
26125166635147,20250419,870,8.51
19611369039093,20220602,73,2.97
99840903289491,20210928,562,1.15
69921011722850,20220723,66,4.1
51796906800431,20220402,709,5.46
19346038245608,20240815,979,8.86
54919653955016,20220319,688,7.28
38384226518663,20230210,733,4.76
82247304353380,20211129,187,5.37
45369000133522,20250514,784,9.12
55421317658213,20221127,662,2.78
60645442245706,20240213,298,7.78
24143818272705,20240510,700,2.59
70144698805861,20210914,26,1.63
58082653987630,20250223,861,5.17
64369621662305,20240216,718,8.19
11178207041261,20231002,302,0.33
86967607470136,20230616,348,3.04
86288289950618,20210917,787,4.78
22836565022692,20220607,15,0.92
15146380341524,20200106,854,4.65
22710506859905,20240619,563,9.21
16561939137275,20220606,190,7.7
78619047838529,20211115,47,1.2
28687742276206,20210628,104,6.56
55744728352235,20221214,310,0.54
44848757496534,20220224,567,4.79
34497041253387,20201108,111,3.14
34206055467343,20240824,564,8.7
76831134491274,20201007,375,6.35
83648104646940,20240920,628,2.09
50663736735625,20200330,903,1.82
95438324395092,20240113,397,1.01
42595951522351,20200818,986,3.03
85554204168678,20230316,465,5.55
69753615238643,20240330,731,7.8
20375001419590,20200122,451,9.39
75485716356371,20210206,127,4.03
81409245759365,20250223,23,6.11
60003547637353,20200527,126,0.3
86755943171244,20210715,254,0.59
86231984984293,20240228,808,1.75
34350928089066,20230701,63,6.31
14722617290975,20250308,608,2.68
79088445560608,20250116,581,1.59
83536687892704,20210105,881,8.11
21430724779046,20241129,776,2.83
66937438329050,20240416,587,4.87
12105688772040,20200222,881,3.97
99349089285661,20201005,830,2.65
17477127292131,20230619,930,3.61
88737013516570,20241003,147,2.73
81770789883145,20200914,642,6.87
83988014775402,20200722,762,0.59
12753980541185,20230624,481,4.33
85633639608142,20200206,195,0.26
46271831951673,20200323,384,6.67
66257983887158,20230730,702,8.27
97304865260988,20240930,130,6.19
24443228049095,20250704,357,1.24
50424661731549,20230425,891,3.29
33116433324753,20210614,427,9.94
71018877982993,20240601,473,5.15
63276031569498,20231004,784,5.02
63429729460261,20230412,733,8.61
89294639683954,20210713,387,9.87
64659426837065,20241202,514,6.8
38277788507943,20220616,868,4.42
95645709804997,20240214,295,7.39
47783096990834,20220528,454,1.09
49049961951841,20200504,904,6.86
92630773188527,20210907,290,6.54
10377723323684,20241108,803,3.93
61658049997951,20250213,332,6.72
35874984942203,20230429,890,6.48
53105212174684,20200502,146,5.89
84735368943982,20250903,969,8.07
33148549693196,20200524,793,6.0
78504245420946,20230426,204,0.31
62152035420095,20251011,780,6.46
64880555896435,20200712,765,7.69
40093238868880,20230315,208,9.86
15016253468339,20200127,344,4.97
21872036166296,20200916,691,0.04
73726540383601,20240810,852,5.03
60408320333129,20200214,218,8.96
93081747732448,20231018,863,4.87
89715446515049,20210602,582,4.64
49883424611025,20201228,388,1.62
38009988496385,20231124,369,6.52
48018115287801,20211206,745,7.88
56644774651854,20231019,288,7.06
86918645057234,20241129,865,2.37
11751964698455,20211120,906,7.81
33855947233666,20211027,334,5.17
45582029811344,20240216,228,4.86
31430145702608,20220114,865,0.63
61938049044916,20250125,892,8.81
24512874808291,20220426,570,9.1
42450336347784,20240307,129,8.22
30208522722108,20200113,216,5.53
36664014727833,20210311,976,3.59
11876459807037,20240224,948,3.18
14397957670848,20200902,362,2.88
18804671299268,20230128,175,2.96
50558723533536,20231018,96,5.05
73184546138302,20220522,406,0.74
48481817440974,20211128,925,6.54
28676191978264,20240510,733,0.88
64403062489385,20240621,673,2.63
93539142386076,20220818,482,6.07
38419441100910,20230223,872,7.6
23717370228770,20211226,804,1.06
63961676740784,20220801,215,9.09
17536592959989,20200917,207,6.26
38981100677208,20211102,920,8.05
48420603014271,20201225,205,4.98
76173083518432,20211219,998,6.3
81637442620694,20241105,802,4.31
73520216068045,20200413,450,3.01
48659219976879,20201101,166,7.67
25301494080528,20250713,218,5.26
75547898217018,20200204,872,9.41
76562030504867,20250112,962,7.25
46142634335179,20200830,812,4.92
39338724109778,20220723,168,9.19
58563895264616,20220717,665,9.41
35302330757687,20200105,295,8.11
95255831731224,20240508,467,1.93
16440904437395,20220920,150,8.75
62209174256544,20250223,988,3.26
22044113992501,20210126,838,1.84
40288397509758,20220301,341,3.53
69992625313916,20200111,340,0.98
17942980100041,20250518,982,7.69
92843846211403,20210616,762,9.18
63014385711004,20200401,265,9.89
60859002245613,20201111,79,1.97
20053244264390,20230805,852,3.07
45420718035803,20250504,59,5.46
82999028189350,20240405,94,6.17
84586498734920,20210525,999,7.48
46198578837188,20210303,405,3.49
94819953671839,20210607,331,9.35
59274362906042,20240911,405,1.86
65607640805530,20200413,472,6.31
68837010753447,20250822,485,7.97
45414277528373,20250209,147,0.73
32602133512609,20211124,478,2.83
61048248412889,20201207,801,0.01
80794665379796,20230709,508,4.86
60596096371661,20230113,749,5.7
17451647533751,20210915,304,4.59
30958035826461,20250525,452,6.37
54155958894131,20250828,700,1.82
14334411329310,20240306,547,2.01
95985560665536,20220221,666,5.8
77410826190497,20210625,60,1.43
41155232748686,20241006,149,1.61
23956319703354,20231208,213,6.65
53579897717421,20201107,773,1.32
96113707592947,20230619,837,8.95
30683528319139,20230105,527,4.58
72640611335554,20221105,323,1.05
92863868045151,20231122,624,4.17
55095286702761,20240812,382,2.09
42711689024947,20240228,17,5.81
41347668123033,20230924,664,1.42
62485692444387,20250831,349,0.67
11528088385853,20200418,763,3.46
23176129838101,20250625,854,7.05
27140713622417,20240406,606,1.91
10217253152826,20210915,699,9.43
53970572216929,20211110,28,4.46
89865478813679,20200316,324,3.73
88551390625810,20240406,421,8.42
72715331866574,20240130,717,9.34
96781016515134,20240723,104,4.33
